,promotion_last_5years,Work_accident,satisfaction_level,average_montly_hours,last_evaluation,number_project,department,department_id,time_spend_company,left
9535,0,0,0.16,203,0.72,3,sales,7,3,0
9536,0,0,0.89,258,0.99,2,sales,7,3,0
9537,0,0,0.64,215,0.55,4,sales,7,2,0
9538,0,1,0.77,250,0.71,5,sales,7,3,0
9539,0,1,0.89,270,0.63,4,sales,7,3,0
9540,0,0,0.16,232,0.98,3,sales,7,5,0
9541,0,0,0.77,260,0.99,4,sales,7,3,0
9542,0,0,0.69,232,0.48,5,sales,7,4,0
9543,0,0,0.61,134,0.81,4,sales,7,3,0
9544,0,0,0.59,189,0.81,4,sales,7,3,0
9545,0,1,0.19,157,0.8,6,sales,7,6,0
9546,1,0,0.49,155,0.66,3,sales,7,3,0
9547,1,0,0.55,178,0.64,3,sales,7,2,0
9548,1,1,0.68,213,0.4,3,sales,7,5,0
9549,1,0,0.55,150,0.67,3,sales,7,2,0
9550,0,0,0.59,166,0.62,3,sales,7,2,0
9551,0,0,0.91,169,0.8,5,sales,7,4,0
9552,0,0,0.48,208,0.9,4,sales,7,3,0
9553,0,0,0.84,209,0.66,3,sales,7,2,0
9554,0,1,0.71,196,0.53,4,sales,7,2,0
9555,0,0,0.51,203,0.64,3,sales,7,3,0
9556,0,0,0.49,168,0.49,3,sales,7,7,0
9557,0,0,0.77,170,0.75,3,sales,7,7,0
9558,0,0,0.31,266,0.86,3,sales,7,7,0
9559,0,0,0.54,183,0.76,3,sales,7,3,0
9560,0,0,0.56,264,0.66,4,sales,7,3,0
9561,0,0,0.65,205,0.77,4,sales,7,3,0
9562,0,0,0.49,192,0.36,2,sales,7,3,0
9563,0,0,0.6,211,0.91,5,sales,7,3,0
9564,0,0,0.64,139,0.79,4,sales,7,3,0
9565,0,0,0.57,268,0.66,3,sales,7,3,0
9566,0,1,0.56,171,0.98,5,sales,7,3,0
9567,0,0,0.6,260,0.9,4,sales,7,2,0
9568,0,0,0.17,224,0.66,6,sales,7,3,0
9569,0,0,0.74,233,0.49,4,sales,7,3,0
9570,0,0,0.44,125,0.41,3,sales,7,7,0
9571,0,0,0.51,233,0.89,4,sales,7,7,0
9572,0,0,0.86,162,0.57,3,sales,7,7,0
9573,0,0,0.96,198,0.48,4,sales,7,7,0
9574,0,0,0.87,198,0.82,4,sales,7,7,0
9575,0,1,0.58,243,0.79,3,sales,7,3,0
9576,0,0,0.24,281,0.56,4,sales,7,7,0
9577,0,1,0.42,259,0.8,4,sales,7,7,0
9578,0,0,0.65,184,0.94,4,sales,7,7,0
9579,0,1,0.73,189,0.92,6,sales,7,3,0
9580,0,0,0.63,258,0.6,4,sales,7,3,0
9581,0,0,0.95,225,0.48,4,sales,7,3,0
9582,0,0,0.52,145,0.83,5,sales,7,3,0
9583,0,0,0.96,164,0.55,3,sales,7,3,0
9584,0,0,0.66,254,0.51,4,sales,7,2,0
9585,0,1,0.98,154,0.44,4,sales,7,6,0
9586,0,0,0.56,248,0.79,5,sales,7,3,0
9587,0,1,0.97,154,0.54,3,sales,7,8,0
9588,0,0,0.72,242,0.92,3,sales,7,8,0
9589,0,0,0.74,194,0.78,4,sales,7,8,0
9590,0,0,0.2,261,0.6,5,sales,7,8,0
9591,0,0,0.73,245,0.56,3,sales,7,8,0
9592,0,0,0.76,247,0.79,3,sales,7,3,0
9593,0,0,0.65,147,0.54,4,sales,7,10,0
9594,0,1,0.66,139,0.5,3,sales,7,10,0
9595,0,0,0.96,137,0.97,6,sales,7,10,0
9596,0,0,0.57,177,0.55,4,sales,7,8,0
9597,0,0,0.51,182,0.86,3,sales,7,10,0
9598,0,0,0.66,177,0.9,4,sales,7,7,0
9599,0,0,0.78,135,0.8,3,sales,7,7,0
9600,0,1,0.82,178,0.65,5,sales,7,7,0
9601,0,0,0.54,190,0.64,3,sales,7,7,0
9602,0,0,0.95,240,0.84,3,sales,7,7,0
9603,0,0,0.65,172,0.85,4,sales,7,3,0
9604,0,0,0.83,271,0.55,3,sales,7,7,0
9605,0,0,0.15,188,0.6,5,sales,7,7,0
9606,0,0,0.88,145,0.58,3,sales,7,8,0
9607,0,0,0.72,211,0.75,4,sales,7,4,0
9608,0,0,0.49,175,0.94,4,sales,7,3,0
9609,0,0,0.57,224,0.91,4,sales,7,10,0
9610,0,0,0.63,190,0.65,3,sales,7,10,0
9611,0,0,0.91,240,0.63,5,sales,7,7,0
9612,0,0,0.7,225,0.68,5,sales,7,7,0
9613,0,0,0.66,192,0.95,5,sales,7,7,0
9614,0,0,0.94,247,0.64,5,sales,7,10,0
9615,0,0,0.76,180,0.85,3,sales,7,7,0
9616,0,0,0.88,211,0.51,3,sales,7,7,0
9617,0,1,0.31,104,0.63,4,sales,7,7,0
9618,0,0,0.17,174,0.66,6,sales,7,3,0
9619,0,0,0.91,195,0.77,3,sales,7,7,0
9620,0,1,0.97,211,0.38,5,sales,7,7,0
9621,0,0,0.61,232,0.77,5,sales,7,7,0
9622,0,0,0.74,216,0.67,5,sales,7,3,0
9623,0,1,0.98,261,0.99,4,sales,7,10,0
9624,0,1,0.95,199,0.77,5,sales,7,10,0
9625,0,1,0.17,154,0.61,6,sales,7,10,0
9626,0,0,0.92,138,0.68,4,sales,7,7,0
9627,0,0,0.64,147,0.48,3,sales,7,7,0
9628,0,0,0.27,173,0.42,6,sales,7,7,0
9629,0,0,0.66,223,0.87,3,sales,7,7,0
9630,0,0,0.59,200,0.69,3,sales,7,3,0
9631,0,0,0.93,189,0.98,4,sales,7,10,0
9632,0,0,0.51,133,0.75,3,sales,7,3,0
9633,0,0,0.23,123,0.7,3,sales,7,5,0
9634,0,0,0.77,202,0.58,4,sales,7,3,0
9635,0,0,0.54,140,0.63,4,sales,7,3,0
9636,0,1,0.63,182,0.85,4,sales,7,3,0
9637,0,1,0.55,179,0.45,3,sales,7,2,0
9638,0,1,0.31,150,0.63,3,sales,7,3,0
9639,0,0,0.98,151,0.74,4,sales,7,3,0
9640,0,0,0.16,117,0.95,6,sales,7,7,0
9641,0,0,0.54,156,0.78,3,sales,7,7,0
9642,0,0,0.73,211,0.48,3,sales,7,7,0
9643,1,0,0.16,286,0.63,6,sales,7,7,0
9644,1,0,0.57,233,0.82,5,sales,7,7,0
9645,1,1,0.88,222,0.88,4,sales,7,3,0
9646,1,0,0.95,258,0.81,4,sales,7,7,0
9647,1,0,0.93,231,0.7,5,sales,7,7,0
9648,1,0,0.91,220,0.58,3,sales,7,7,0
9649,1,0,0.77,134,0.82,4,sales,7,3,0
9650,0,1,0.24,141,0.94,6,sales,7,3,0
9651,0,1,0.74,160,0.74,5,sales,7,3,0
9652,0,0,0.53,259,0.59,4,sales,7,3,0
9653,0,0,0.89,232,0.77,5,sales,7,3,0
9654,0,0,0.23,272,0.77,5,sales,7,2,0
9655,0,0,0.69,215,0.66,3,sales,7,6,0
9656,0,0,0.52,222,0.72,4,sales,7,3,0
9657,0,0,0.9,244,0.58,3,sales,7,8,0
9658,0,1,0.92,224,0.63,5,sales,7,8,0
9659,0,1,0.72,200,0.59,5,sales,7,8,0
9660,0,0,0.92,143,0.61,4,sales,7,8,0
9661,0,0,0.79,238,0.86,5,sales,7,8,0
9662,0,0,0.48,145,0.89,4,sales,7,3,0
9663,0,0,0.27,108,0.76,4,sales,7,10,0
9664,0,0,0.67,247,0.49,3,sales,7,10,0
9665,0,0,0.48,213,0.7,3,sales,7,10,0
9666,0,0,0.88,273,0.83,4,sales,7,10,0
9667,0,0,0.73,233,0.72,4,sales,7,2,0
9668,0,0,0.88,218,0.53,3,sales,7,4,0
9669,0,0,0.65,125,0.4,5,sales,7,4,0
9670,0,0,0.84,178,0.5,4,sales,7,2,0
9671,0,0,0.93,272,0.5,5,sales,7,3,0
9672,0,0,0.64,265,0.6,3,sales,7,4,0
9673,0,0,0.66,271,0.72,4,sales,7,3,0
9674,0,1,0.76,179,0.56,3,sales,7,3,0
9675,0,0,0.9,172,0.54,4,sales,7,4,0
9676,1,0,0.61,145,0.42,3,sales,7,4,0
9677,1,0,0.72,256,0.71,4,sales,7,3,0
9678,1,1,0.67,245,0.91,2,sales,7,2,0
9679,0,0,0.9,151,0.56,3,sales,7,3,0
9680,0,0,0.9,245,0.73,4,sales,7,2,0
9681,0,0,0.63,171,0.61,4,sales,7,3,0
9682,0,0,0.64,252,0.88,3,sales,7,2,0
9683,0,0,0.66,210,0.6,3,sales,7,2,0
9684,1,0,0.81,250,0.81,5,sales,7,4,0
9685,0,0,0.53,173,0.68,4,sales,7,3,0
9686,0,0,0.42,173,0.96,6,sales,7,3,0
9687,0,1,0.64,252,0.67,4,sales,7,3,0
9688,0,0,0.63,230,0.5,2,sales,7,4,0
9689,0,1,0.81,212,0.81,4,sales,7,2,0
9690,0,0,0.71,187,0.66,5,sales,7,2,0
9691,0,0,0.7,241,0.83,5,sales,7,2,0
9692,0,0,0.62,198,0.76,5,sales,7,3,0
9693,0,0,0.92,224,0.94,2,sales,7,2,0
9694,0,0,0.81,268,0.92,4,sales,7,3,0
9695,0,0,0.79,167,0.62,5,sales,7,3,0
9696,0,0,0.53,168,0.64,3,sales,7,3,0
9697,0,0,0.51,168,0.56,4,sales,7,2,0
9698,0,0,0.78,158,0.9,5,sales,7,3,0
9699,0,0,0.5,240,0.91,3,sales,7,3,0
9700,0,0,0.92,261,1.0,4,sales,7,4,0
9701,0,0,0.6,109,0.42,2,sales,7,6,0
9702,0,0,0.72,143,0.99,3,sales,7,4,0
9703,0,0,0.73,174,0.97,3,sales,7,3,0
9704,0,0,0.89,159,0.55,4,sales,7,2,0
9705,0,0,0.74,157,0.94,4,sales,7,2,0
9706,0,0,0.83,222,0.57,2,sales,7,2,0
9707,0,1,0.24,199,0.88,5,sales,7,5,0
9708,0,1,0.93,255,0.89,3,sales,7,7,0
9709,0,0,0.96,253,0.62,4,sales,7,7,0
9710,0,1,0.16,149,0.68,5,sales,7,7,0
9711,0,0,0.21,285,0.85,6,sales,7,7,0
9712,0,0,0.69,164,0.54,3,sales,7,7,0
9713,0,1,0.66,243,0.96,3,sales,7,3,0
9714,0,0,0.67,207,0.39,2,sales,7,7,0
9715,0,0,0.85,186,0.58,4,sales,7,7,0
9716,0,0,0.37,211,0.92,4,sales,7,7,0
9717,0,0,0.64,190,0.64,2,sales,7,3,0
9718,0,0,0.91,241,0.82,2,sales,7,3,0
9719,0,0,0.96,206,0.68,3,sales,7,3,0
9720,0,0,0.74,273,0.7,4,sales,7,3,0
9721,0,0,0.94,157,0.99,2,sales,7,3,0
9722,0,0,0.37,183,0.72,3,sales,7,2,0
9723,0,1,0.92,151,0.85,3,sales,7,6,0
9724,0,0,0.86,217,0.72,3,sales,7,3,0
9725,0,1,0.66,235,0.49,5,sales,7,8,0
9726,0,0,0.19,127,0.61,4,sales,7,8,0
9727,0,0,0.65,167,0.61,5,sales,7,8,0
9728,0,0,0.92,260,0.44,3,sales,7,8,0
9729,0,0,0.83,240,0.8,3,sales,7,8,0
9730,0,0,0.94,187,0.82,4,sales,7,3,0
9731,0,0,0.42,126,0.69,3,sales,7,2,0
9732,0,0,0.78,168,0.53,6,sales,7,3,0
9733,0,0,0.58,197,0.76,4,sales,7,5,0
9734,0,0,0.5,170,0.64,2,sales,7,8,0
9735,0,0,0.88,273,0.74,3,sales,7,10,0
9736,0,0,0.49,244,0.88,4,sales,7,3,0
9737,0,0,0.71,222,0.69,4,sales,7,4,0
9738,0,0,0.52,239,0.62,5,sales,7,2,0
9739,0,0,0.48,143,0.72,3,sales,7,4,0
9740,0,0,0.82,160,0.79,3,sales,7,3,0
9741,0,0,0.83,255,0.76,2,sales,7,7,0
9742,0,0,0.85,152,0.87,4,sales,7,7,0
9743,0,0,0.57,226,0.64,4,sales,7,7,0
9744,0,1,0.52,174,0.55,5,sales,7,3,0
9745,0,0,0.79,223,0.87,4,sales,7,5,0
9746,0,0,0.49,201,0.89,4,sales,7,8,0
9747,0,0,0.73,139,0.67,2,sales,7,8,0
9748,0,0,0.67,241,0.49,5,sales,7,8,0
9749,0,1,0.52,187,0.61,4,sales,7,4,0
9750,0,0,0.72,192,0.64,4,sales,7,3,0
9751,0,0,0.38,157,0.53,2,sales,7,3,1
9752,0,0,0.8,262,0.86,5,sales,7,6,1
9753,0,0,0.11,272,0.88,7,sales,7,4,1
9754,0,0,0.72,223,0.87,5,sales,7,5,1
9755,0,0,0.37,159,0.52,2,sales,7,3,1
9756,0,0,0.41,153,0.5,2,sales,7,3,1
9757,0,0,0.1,247,0.77,6,sales,7,4,1
9758,0,0,0.92,259,0.85,5,sales,7,5,1
9759,0,0,0.89,224,1.0,5,sales,7,5,1
9760,0,0,0.42,142,0.53,2,sales,7,3,1
9761,0,0,0.45,135,0.54,2,sales,7,3,1
9762,0,0,0.11,305,0.81,6,sales,7,4,1
9763,0,0,0.84,234,0.92,4,sales,7,5,1
9764,0,0,0.41,148,0.55,2,sales,7,3,1
9765,0,0,0.36,137,0.56,2,sales,7,3,1
9766,0,0,0.38,143,0.54,2,sales,7,3,1
9767,0,0,0.45,160,0.47,2,sales,7,3,1
9768,0,0,0.78,255,0.99,4,sales,7,6,1
9769,1,1,0.45,160,0.51,2,sales,7,3,1
9770,0,0,0.76,262,0.89,5,sales,7,5,1
9771,0,0,0.11,282,0.83,6,sales,7,4,1
9772,0,0,0.38,147,0.55,2,sales,7,3,1
9773,0,0,0.09,304,0.95,6,sales,7,4,1
9774,0,0,0.46,139,0.57,2,sales,7,3,1
9775,0,0,0.4,158,0.53,2,sales,7,3,1
9776,0,0,0.89,242,0.92,5,sales,7,5,1
9777,0,0,0.82,239,0.87,4,sales,7,5,1
9778,0,0,0.4,135,0.49,2,sales,7,3,1
9779,0,0,0.43,157,0.56,2,sales,7,3,1
9780,0,0,0.17,232,0.84,5,sales,7,3,1
9781,0,0,0.44,132,0.45,2,sales,7,3,1
9782,0,0,0.37,130,0.57,2,sales,7,3,1
9783,0,0,0.1,291,0.79,6,sales,7,4,1
9784,0,0,0.4,130,0.5,2,sales,7,3,1
9785,0,0,0.89,246,1.0,5,sales,7,5,1
9786,0,0,0.42,143,0.48,2,sales,7,3,1
9787,0,0,0.46,129,0.55,2,sales,7,3,1
9788,0,0,0.09,255,0.83,6,sales,7,4,1
9789,0,0,0.37,155,0.51,2,sales,7,3,1
9790,0,0,0.1,265,0.77,6,sales,7,4,1
9791,0,0,0.1,279,0.84,6,sales,7,4,1
9792,0,0,0.11,284,0.97,6,sales,7,4,1
9793,0,0,0.9,221,1.0,5,sales,7,6,1
9794,0,0,0.38,154,0.52,2,sales,7,3,1
9795,0,0,0.36,147,0.52,2,sales,7,3,1
9796,0,0,0.42,150,0.46,2,sales,7,3,1
9797,0,0,0.09,267,0.94,7,sales,7,4,1
9798,0,0,0.43,158,0.52,2,sales,7,3,1
9799,0,0,0.39,160,0.48,2,sales,7,3,1
9800,0,0,0.45,147,0.51,2,sales,7,3,1
9801,0,0,0.79,239,0.89,5,sales,7,5,1
9802,0,0,0.9,260,0.99,5,sales,7,5,1
9803,0,0,0.11,296,0.84,7,sales,7,4,1
9804,0,0,0.43,129,0.55,2,sales,7,3,1
9805,0,0,0.31,132,0.54,5,sales,7,5,1
9806,0,0,0.32,135,0.5,2,sales,7,5,1
9807,0,0,0.45,158,0.57,2,sales,7,3,1
9808,0,0,0.81,259,0.99,4,sales,7,5,1
9809,1,0,0.41,160,0.46,2,sales,7,3,1
9810,0,0,0.11,278,0.78,7,sales,7,4,1
9811,0,0,0.1,284,0.88,6,sales,7,4,1
9812,0,0,0.7,274,0.53,2,sales,7,4,1
9813,0,0,0.54,164,0.74,4,sales,7,2,1
9814,0,0,0.41,148,0.48,2,sales,7,3,1
9815,0,0,0.38,140,0.5,2,sales,7,3,1
9816,0,0,0.37,127,0.51,2,sales,7,3,1
9817,0,0,0.11,308,0.85,6,sales,7,5,1
9818,0,0,0.4,146,0.47,2,sales,7,3,1
9819,0,0,0.92,255,0.99,5,sales,7,6,1
9820,0,0,0.1,254,0.97,7,sales,7,4,1
9821,0,0,0.1,289,0.87,7,sales,7,4,1
9822,0,0,0.37,156,0.46,2,sales,7,3,1
9823,0,0,0.38,156,0.53,2,sales,7,3,1
9824,0,0,0.4,128,0.5,2,sales,7,3,1
9825,0,0,0.89,275,0.86,5,sales,7,5,1
9826,0,0,0.45,155,0.46,2,sales,7,3,1
9827,0,0,0.37,159,0.48,2,sales,7,3,1
9828,0,0,0.46,148,0.49,2,sales,7,3,1
9829,0,0,0.87,228,0.91,4,sales,7,5,1
9830,0,0,0.11,298,0.84,6,sales,7,4,1
9831,0,0,0.79,261,0.87,5,sales,7,5,1
9832,0,0,0.79,254,0.92,5,sales,7,6,1
9833,0,0,0.19,192,0.59,7,sales,7,3,1
9834,0,0,0.87,248,0.98,4,sales,7,5,1
9835,0,0,0.6,258,0.92,2,sales,7,5,1
9836,0,0,0.44,156,0.45,2,sales,7,3,1
9837,0,1,0.11,266,0.81,6,sales,7,4,1
9838,0,0,0.42,156,0.54,2,sales,7,3,1
9839,0,0,0.11,287,0.81,5,sales,7,4,1
9840,0,0,0.73,245,0.86,4,sales,7,6,1
9841,0,0,0.43,135,0.47,2,sales,7,3,1
9842,0,0,0.37,153,0.46,2,sales,7,3,1
9843,0,0,0.11,276,0.94,6,sales,7,4,1
9844,0,0,0.4,130,0.46,2,sales,7,3,1
9845,0,1,0.41,153,0.54,2,sales,7,3,1
9846,0,0,0.82,244,0.84,5,sales,7,5,1
9847,0,0,0.61,253,0.47,2,sales,7,3,1
9848,0,0,0.11,287,0.91,7,sales,7,4,1
9849,0,0,0.37,131,0.45,2,sales,7,3,1
9850,0,0,0.41,135,0.52,2,sales,7,3,1
9851,0,0,0.37,157,0.52,2,sales,7,3,1
9852,0,0,0.88,262,0.99,5,sales,7,6,1
9853,0,0,0.1,266,0.85,6,sales,7,4,1
9854,0,0,0.44,148,0.48,2,sales,7,3,1
9855,0,0,0.38,140,0.57,2,sales,7,3,1
9856,0,0,0.11,302,0.85,7,sales,7,4,1
9857,0,0,0.09,271,0.98,6,sales,7,4,1
9858,0,0,0.45,145,0.52,2,sales,7,3,1
9859,0,0,0.38,159,0.51,2,sales,7,3,1
9860,0,0,0.45,148,0.55,2,sales,7,3,1
9861,0,0,0.84,261,1.0,4,sales,7,5,1
9862,0,0,0.11,282,0.93,6,sales,7,4,1
9863,0,0,0.42,133,0.56,2,sales,7,3,1
9864,0,0,0.45,128,0.46,2,sales,7,3,1
9865,0,0,0.46,139,0.57,2,sales,7,3,1
9866,0,0,0.09,293,0.79,6,sales,7,5,1
9867,0,0,0.87,265,0.83,4,sales,7,6,1
9868,0,0,0.1,250,0.87,6,sales,7,4,1
9869,0,0,0.91,251,1.0,5,sales,7,6,1
9870,0,0,0.76,246,0.92,4,sales,7,5,1
9871,0,0,0.74,275,1.0,5,sales,7,5,1
9872,0,0,0.92,240,0.93,5,sales,7,5,1
9873,0,0,0.76,245,0.87,5,sales,7,5,1
9874,0,0,0.47,254,0.5,4,sales,7,4,1
9875,0,0,0.73,241,0.99,5,sales,7,5,1
9876,0,0,0.09,257,0.94,6,sales,7,4,1
9877,0,0,0.91,246,0.92,4,sales,7,5,1
9878,0,0,0.82,233,0.98,4,sales,7,5,1
9879,0,0,0.4,137,0.48,2,sales,7,3,1
9880,0,0,0.09,292,0.95,6,sales,7,4,1
9881,0,0,0.9,245,0.92,5,sales,7,5,1
9882,0,0,0.41,159,0.52,2,sales,7,3,1
9883,0,0,0.1,260,0.85,6,sales,7,4,1
9884,0,0,0.44,149,0.53,2,sales,7,3,1
9885,0,0,0.89,266,0.85,5,sales,7,5,1
9886,0,0,0.42,149,0.56,2,sales,7,3,1
9887,0,0,0.87,242,1.0,5,sales,7,5,1
9888,0,0,0.45,134,0.57,2,sales,7,3,1
9889,0,0,0.11,271,0.87,5,sales,7,4,1
9890,0,0,0.09,275,0.79,6,sales,7,4,1
9891,0,0,0.76,227,0.83,5,sales,7,5,1
9892,0,0,0.11,277,0.96,7,sales,7,5,1
9893,0,0,0.37,151,0.49,2,sales,7,3,1
9894,0,0,0.1,274,0.79,6,sales,7,4,1
9895,0,0,0.77,242,0.87,4,sales,7,6,1
9896,0,1,0.42,143,0.54,2,sales,7,3,1
9897,0,0,0.38,145,0.52,2,sales,7,3,1
9898,0,0,0.32,172,0.95,5,sales,7,2,1
9899,0,0,0.37,156,0.56,2,sales,7,3,1
9900,0,0,0.89,237,0.92,5,sales,7,5,1
9901,0,0,0.43,135,0.49,2,sales,7,3,1
9902,0,0,0.78,236,1.0,5,sales,7,5,1
9903,0,0,0.37,149,0.47,2,sales,7,3,1
9904,0,0,0.37,141,0.5,2,sales,7,3,1
9905,0,0,0.85,270,0.82,4,sales,7,5,1
9906,0,0,0.41,138,0.47,2,sales,7,3,1
9907,0,0,0.11,298,0.96,6,sales,7,4,1
9908,0,0,0.75,254,0.99,5,sales,7,5,1
9909,0,0,0.82,248,0.85,5,sales,7,5,1
9910,0,0,0.79,257,1.0,5,sales,7,6,1
9911,0,0,0.43,150,0.53,2,sales,7,3,1
9912,0,0,0.1,281,0.9,7,sales,7,4,1
9913,0,1,0.46,141,0.48,2,sales,7,3,1
9914,0,0,0.43,157,0.57,2,sales,7,3,1
9915,0,0,0.43,136,0.55,2,sales,7,3,1
9916,0,0,0.11,296,0.8,7,sales,7,4,1
9917,0,0,0.09,279,0.86,6,sales,7,4,1
9918,0,0,0.37,131,0.53,2,sales,7,3,1
9919,0,0,0.39,127,0.53,2,sales,7,3,1
9920,0,0,0.43,141,0.51,2,sales,7,3,1
9921,0,0,0.8,268,0.75,3,sales,7,2,1
9922,0,0,0.1,247,0.86,6,sales,7,4,1
9923,0,0,0.1,247,0.55,2,sales,7,4,1
9924,0,0,0.36,146,0.52,2,sales,7,3,1
9925,0,0,0.38,140,0.5,2,sales,7,3,1
9926,0,0,0.78,263,0.98,5,sales,7,6,1
9927,0,0,0.44,145,0.49,2,sales,7,3,1
9928,0,1,0.41,156,0.46,2,sales,7,3,1
9929,0,0,0.72,244,0.85,5,sales,7,6,1
9930,0,0,0.46,144,0.54,2,sales,7,3,1
9931,0,0,0.1,286,0.9,7,sales,7,4,1
9932,0,0,0.34,141,0.67,4,sales,7,2,1
9933,0,0,0.11,260,0.89,6,sales,7,5,1
9934,0,0,0.38,154,0.56,2,sales,7,3,1
9935,0,0,0.82,225,0.92,5,sales,7,5,1
9936,0,0,0.39,127,0.57,2,sales,7,3,1
9937,0,0,0.44,140,0.53,2,sales,7,3,1
9938,0,0,0.43,147,0.52,2,sales,7,3,1
9939,0,0,0.4,128,0.49,2,sales,7,3,1
9940,0,0,0.11,278,0.87,7,sales,7,4,1
9941,0,0,0.86,158,0.98,3,sales,7,5,1
9942,0,0,0.42,202,1.0,3,sales,7,3,1
9943,0,0,0.79,240,0.84,4,sales,7,5,1
9944,0,0,0.09,254,0.92,7,sales,7,4,1
9945,0,0,0.35,236,0.99,3,sales,7,4,1
9946,0,0,0.1,291,0.81,7,sales,7,4,1
9947,0,0,0.11,306,0.8,6,sales,7,4,1
9948,0,0,0.43,135,0.48,2,sales,7,3,1
9949,0,0,0.38,156,0.45,2,sales,7,3,1
9950,0,0,0.46,143,0.54,2,sales,7,3,1
9951,0,0,0.89,243,0.82,4,sales,7,5,1
9952,0,0,0.45,147,0.5,2,sales,7,3,1
9953,0,0,0.44,159,0.53,2,sales,7,3,1
9954,0,0,0.74,216,0.54,5,sales,7,3,1
9955,0,0,0.45,152,0.54,2,sales,7,3,1
9956,0,0,0.79,226,0.93,4,sales,7,5,1
9957,0,0,0.79,271,0.91,5,sales,7,5,1
9958,0,0,0.11,255,0.87,6,sales,7,4,1
9959,0,0,0.42,140,0.48,2,sales,7,3,1
9960,0,0,0.64,252,0.9,6,sales,7,2,1
9961,0,0,0.4,159,0.55,2,sales,7,3,1
9962,0,0,0.84,270,0.98,5,sales,7,5,1
9963,0,0,0.73,232,0.92,5,sales,7,5,1
9964,0,0,0.38,151,0.55,2,sales,7,3,1
9965,0,0,0.39,127,0.54,2,sales,7,3,1
9966,0,0,0.41,151,0.55,2,sales,7,3,1
9967,0,0,0.1,290,0.9,7,sales,7,4,1
9968,0,0,0.09,249,0.93,6,sales,7,4,1
9969,0,0,0.39,159,0.46,2,sales,7,3,1
9970,0,0,0.1,309,0.86,6,sales,7,4,1
9971,0,0,0.31,149,0.77,4,sales,7,3,1
9972,0,0,0.42,159,0.54,2,sales,7,3,1
9973,0,0,0.38,152,0.5,2,sales,7,3,1
9974,0,0,0.39,158,0.57,2,sales,7,3,1
9975,0,0,0.1,254,0.97,6,sales,7,5,1
9976,0,0,0.11,294,0.93,6,sales,7,4,1
9977,0,0,0.1,269,0.92,7,sales,7,4,1
9978,0,0,0.11,247,0.9,7,sales,7,4,1
9979,0,0,0.44,271,0.65,3,sales,7,4,1
9980,0,0,0.91,232,0.96,4,sales,7,5,1
9981,0,0,0.72,245,1.0,4,sales,7,5,1
9982,0,0,0.75,211,0.92,3,sales,7,3,0
9983,0,0,0.66,185,0.56,4,sales,7,3,0
9984,0,0,0.92,259,0.64,4,sales,7,2,0
9985,0,0,0.19,102,0.72,4,sales,7,3,0
9986,0,0,0.39,156,0.37,5,sales,7,4,0
9987,0,0,0.41,191,0.68,3,sales,7,4,0
9988,0,0,0.6,239,0.49,3,sales,7,2,0
9989,0,0,0.95,235,0.54,4,sales,7,4,0
9990,0,0,0.51,130,0.87,2,sales,7,4,0
9991,0,0,0.54,166,0.74,2,sales,7,3,0
9992,0,0,0.16,206,0.54,5,sales,7,5,0
9993,0,0,0.98,191,0.77,3,sales,7,2,0
9994,0,0,0.65,214,0.75,3,sales,7,3,0
9995,0,0,0.38,196,0.5,3,sales,7,3,0
9996,0,0,0.95,151,0.71,4,sales,7,4,0
9997,0,0,0.6,165,0.62,5,sales,7,2,0
9998,0,0,0.78,177,0.91,3,sales,7,2,0
9999,0,0,0.19,241,0.63,6,sales,7,6,0
10000,0,0,0.56,230,0.99,4,sales,7,3,0
10001,0,0,0.21,270,0.71,4,sales,7,2,0
10002,0,0,0.73,247,0.62,4,sales,7,4,0
10003,0,0,0.73,163,0.97,4,sales,7,3,0
10004,0,0,0.97,262,0.9,5,sales,7,3,0
10005,0,0,0.6,201,0.59,4,sales,7,3,0
10006,0,0,0.82,229,0.67,3,sales,7,3,0
10007,0,0,0.95,228,0.48,4,sales,7,2,0
10008,0,0,0.88,228,0.65,5,sales,7,3,0
10009,0,0,0.79,273,0.49,3,sales,7,3,0
10010,0,0,0.52,171,0.96,4,sales,7,2,0
10011,0,0,0.22,148,0.61,3,sales,7,5,0
10012,0,0,0.59,211,0.96,5,sales,7,3,0
10013,0,0,0.84,211,0.64,2,sales,7,3,0
10014,0,0,0.54,175,0.41,3,sales,7,3,0
10015,0,0,1.0,245,0.86,4,sales,7,4,0
10016,0,1,0.93,273,0.59,3,sales,7,2,0
10017,0,1,0.96,225,0.55,3,sales,7,4,0
10018,0,0,0.56,152,0.41,5,sales,7,3,0
10019,0,0,0.49,194,0.66,5,sales,7,3,0
10020,0,1,0.89,185,0.51,4,sales,7,3,0
10021,0,0,0.57,193,0.91,3,sales,7,2,0
10022,0,0,0.84,159,0.93,3,sales,7,3,0
10023,0,0,0.72,175,0.61,3,sales,7,3,0
10024,0,0,0.97,209,0.74,4,sales,7,2,0
10025,0,0,0.92,268,0.83,4,sales,7,4,0
10026,0,0,0.95,264,0.53,3,sales,7,3,0
10027,0,0,0.76,234,0.64,4,sales,7,2,0
10028,0,0,0.24,199,0.62,5,sales,7,4,0
10029,1,0,0.89,205,0.99,4,sales,7,2,0
10030,1,0,0.69,140,0.63,5,sales,7,4,0
10031,1,0,0.92,257,0.98,3,sales,7,3,0
